Date,Symbols,Close,Change
05.01.17,VZ,42.717,1.002200856
05.01.17,WBA,70.395,1.000602876
05.01.17,WMT,62.296,1.002172253
06.01.17,AAPL,27.711,1.01114846
06.01.17,AMGN,134.57,1.024840013
06.01.17,AXP,69.992,1.001991431
06.01.17,BA,147.51,1.002457116
06.01.17,CAT,80.91,1.000430183
06.01.17,CRM,73.8,1.013875562
06.01.17,CSCO,25.767,1.001988632
06.01.17,CVX,92.521,0.995993325
06.01.17,DIS,104.36,1.014900389
06.01.17,GE,234.79,1.002855372
06.01.17,GS,222.99,1.014835078
06.01.17,HD,118.21,0.997236765
06.01.17,HON,106.59,1.015159256
06.01.17,IBM,133.19,1.0049201
06.01.17,INTC,31.866,1.003576586
06.01.17,JNJ,101.28,0.995207885
06.01.17,JPM,74.549,1.000116476
06.01.17,KO,35.193,0.999760298
06.01.17,MCD,106.34,1.00885574
06.01.17,MMM,153.36,1.002926408
06.01.17,MRK,51.202,1.002662039
06.01.17,MSFT,58.306,1.008667623
06.01.17,NKE,51.063,1.016019506
06.01.17,PG,72.92,0.999647619
06.01.17,TRV,104.51,0.999492763
06.01.17,UNH,150.18,1.001418219
06.01.17,V,79.457,1.013811952
06.01.17,VZ,42.085,0.985165075
06.01.17,WBA,70.452,1.000842911
06.01.17,WMT,61.44,0.986273405
09.01.17,AAPL,27.964,1.009159445
09.01.17,AMGN,136.33,1.013139403
09.01.17,AXP,70.352,1.005167778
09.01.17,BA,146.78,0.995097503
09.01.17,CAT,80.324,0.992798575
09.01.17,CRM,73.96,1.002167968
09.01.17,CSCO,25.723,0.998346059
09.01.17,CVX,91.737,0.991441465
09.01.17,DIS,103.77,0.994310785
09.01.17,GE,233.68,0.995254663
09.01.17,GS,221.18,0.991792568
09.01.17,HD,118.87,1.005841426
09.01.17,HON,105.69,0.991732029
09.01.17,IBM,131.7,0.988910751
09.01.17,INTC,31.98,1.00356336
09.01.17,JNJ,101.27,0.99982794
09.01.17,JPM,74.604,1.000696523
09.01.17,KO,34.838,0.98993789
09.01.17,MCD,106.04,0.997267178
09.01.17,MMM,152.51,0.994613436
09.01.17,MRK,51.906,1.0137712
09.01.17,MSFT,58.122,0.996817678
09.01.17,NKE,50.561,0.990168755
09.01.17,PG,72.379,0.992590583
09.01.17,TRV,103.71,0.99196746
09.01.17,UNH,149.74,0.997167883
09.01.17,V,79.011,0.994404474
09.01.17,VZ,41.625,0.989110159
09.01.17,WBA,69.987,0.993381625
09.01.17,WMT,61.847,1.006592326
10.01.17,AAPL,27.994,1.001008471
10.01.17,AMGN,136.25,0.999496233
10.01.17,AXP,71.089,1.010413852
10.01.17,BA,147.48,1.004737455
10.01.17,CAT,81.594,1.015806293
10.01.17,CRM,73.98,1.000270474
10.01.17,CSCO,25.894,1.006626948
10.01.17,CVX,91.033,0.992403504
10.01.17,DIS,103.79,1.000184618
10.01.17,GE,233.01,0.997139454
10.01.17,GS,220.87,0.998682603
10.01.17,HD,120.47,1.013327592
10.01.17,HON,105.95,1.002552292
10.01.17,IBM,130.02,0.987294606
10.01.17,INTC,31.92,0.998087984
10.01.17,JNJ,101.16,0.998967915
10.01.17,JPM,74.817,1.002900943
10.01.17,KO,34.605,0.993223743
10.01.17,MCD,105.89,0.998505318
10.01.17,MMM,151.92,0.996107764
10.01.17,MRK,50.904,0.980687456
10.01.17,MSFT,58.102,0.99968043
10.01.17,NKE,50.306,0.994942165
10.01.17,PG,71.598,0.989218168
10.01.17,TRV,103.58,0.998806748
10.01.17,UNH,149.38,0.997714909
10.01.17,V,78.587,0.994617746
10.01.17,VZ,41.687,1.001518587
10.01.17,WBA,70.089,1.001453501
10.01.17,WMT,61.414,0.993014406
11.01.17,AAPL,28.144,1.005373187
11.01.17,AMGN,134.45,0.986520669
11.01.17,AXP,71.329,1.003391933
11.01.17,BA,147.78,1.002074329
11.01.17,CAT,82.307,1.008739053
11.01.17,CRM,75.77,1.024195637
11.01.17,CSCO,25.698,0.992429126
11.01.17,CVX,91.8,1.008437364
11.01.17,DIS,104.8,1.009780459
11.01.17,GE,233.75,1.003187556
11.01.17,GS,223.78,1.013150728
11.01.17,HD,120.12,0.997060786
11.01.17,HON,106.1,1.001357412
11.01.17,IBM,131.78,1.013472742
11.01.17,INTC,32.277,1.011220524
11.01.17,JNJ,99.91,0.987689604
11.01.17,JPM,75.382,1.007520573
11.01.17,KO,34.612,1.000243519
11.01.17,MCD,106.46,1.005239255
11.01.17,MMM,153.05,1.007418608
11.01.17,MRK,52.357,1.028537944
11.01.17,MSFT,58.632,1.009102608
11.01.17,NKE,49.909,0.992091973
11.01.17,PG,71.825,1.003114099
11.01.17,TRV,103.98,1.004010791
11.01.17,UNH,149.69,1.001918545
11.01.17,V,79.059,1.006026245
11.01.17,VZ,41.451,0.994313818
11.01.17,WBA,71.581,1.021289503
11.01.17,WMT,61.685,1.004396733
12.01.17,AAPL,28.03,0.995824794
12.01.17,AMGN,133.34,0.991954885
12.01.17,AXP,71.302,0.999610226
12.01.17,BA,146.75,0.993036386
12.01.17,CAT,81.733,0.993026927
12.01.17,CRM,75.21,0.992609244
12.01.17,CSCO,25.605,0.99635157
12.01.17,CVX,91.991,1.001984221
12.01.17,DIS,102.98,0.982547432
12.01.17,GE,233.15,0.997457949
12.01.17,GS,222.03,0.992187584
12.01.17,HD,119.57,0.995357456
12.01.17,HON,105.75,0.996779908
12.01.17,IBM,131.94,1.001191937
12.01.17,INTC,32.067,0.993504365
12.01.17,JNJ,99.82,0.999041256
12.01.17,JPM,74.651,0.990353549
12.01.17,KO,34.529,0.997563975
12.01.17,MCD,107.51,1.010092488
12.01.17,MMM,152.66,0.997470621
12.01.17,MRK,52.852,1.009411091
12.01.17,MSFT,58.093,0.99082127
12.01.17,NKE,49.634,0.994495884
12.01.17,PG,71.899,1.001074423
12.01.17,TRV,103.18,0.992350257
12.01.17,UNH,150.13,1.002903399
12.01.17,V,78.644,0.994743387
12.01.17,VZ,41.625,1.004193744
12.01.17,WBA,71.147,0.993959239
12.01.17,WMT,61.182,0.991828313
13.01.17,AAPL,27.977,0.998238989
13.01.17,AMGN,133.98,1.004892011
13.01.17,AXP,71.059,0.996617788
13.01.17,BA,147.25,1.003411452
13.01.17,CAT,82.159,1.005213485
13.01.17,CRM,75.64,1.005717329
13.01.17,CSCO,25.63,1.000998582
13.01.17,CVX,92.165,1.001893788
13.01.17,DIS,103.48,1.004928923
13.01.17,GE,232.94,0.999044336
13.01.17,GS,222.45,1.001886513
13.01.17,HD,119.54,0.999777862
13.01.17,HON,106.16,1.003740485
13.01.17,IBM,131.45,0.996367962
13.01.17,INTC,32.137,1.002179804
13.01.17,JNJ,99.81,0.999825418
13.01.17,JPM,75.051,1.005333976
13.01.17,KO,34.468,0.998290519
13.01.17,MCD,107,0.995085917
13.01.17,MMM,152.61,0.999717954
13.01.17,MRK,52.962,1.002089497
13.01.17,MSFT,58.178,1.001437407
13.01.17,NKE,50.129,1.009923781
13.01.17,PG,72.047,1.002027936
13.01.17,TRV,103.46,1.002569694
13.01.17,UNH,149.6,0.996551033
13.01.17,V,78.451,0.997541866
13.01.17,VZ,41.521,0.997532215
13.01.17,WBA,71.064,0.998808612
13.01.17,WMT,60.426,0.987641853
17.01.17,AAPL,28.202,1.008064246
17.01.17,AMGN,132.88,0.991545024
17.01.17,AXP,71.04,0.999738988
17.01.17,BA,146.18,0.9926966
17.01.17,CAT,81.368,0.990368135
17.01.17,CRM,75.02,0.991803242
17.01.17,CSCO,25.562,0.997339747
17.01.17,CVX,92.091,0.999140822
17.01.17,DIS,103.39,0.999167022
17.01.17,GE,232.27,0.997130128
17.01.17,GS,214.65,0.964961121
17.01.17,HD,120.3,1.006590624
17.01.17,HON,105.41,0.992885535
17.01.17,IBM,131.9,1.003287057
17.01.17,INTC,32.146,1.000271453
17.01.17,JNJ,100.02,1.002355965
17.01.17,JPM,72.325,0.963668121
17.01.17,KO,34.755,1.008317128
17.01.17,MCD,108.1,1.010288207
17.01.17,MMM,152.5,0.999267078
17.01.17,MRK,52.23,0.986204848
17.01.17,MSFT,58.018,0.99728878
17.01.17,NKE,50.818,1.013794173
17.01.17,PG,73.074,1.014283916
17.01.17,TRV,103.81,1.003502536
17.01.17,UNH,148.55,0.992954265
17.01.17,V,78.538,1.001109037
17.01.17,VZ,41.674,1.003615763
17.01.17,WBA,71.401,1.004771988
17.01.17,WMT,61.587,1.019216454
18.01.17,AAPL,28.2,0.999916815
18.01.17,AMGN,133.68,1.006266362
18.01.17,AXP,71.865,1.011618864
18.01.17,BA,146.78,1.004122554
18.01.17,CAT,81.834,1.005711143
18.01.17,CRM,75.78,1.010130661
18.01.17,CSCO,25.597,1.001333637
18.01.17,CVX,91.809,0.997076083
18.01.17,DIS,103.57,1.001759802
18.01.17,GE,231.97,0.998720914
18.01.17,GS,213.35,0.99384908
18.01.17,HD,120.53,1.001692051
18.01.17,HON,106.15,1.00708018
18.01.17,IBM,131.02,0.993507447
18.01.17,INTC,32.112,0.998913179
18.01.17,JNJ,99.89,0.998520276
18.01.17,JPM,72.662,1.00466761
18.01.17,KO,34.815,1.001698284
18.01.17,MCD,108.06,0.999674134
18.01.17,MMM,153.58,1.006938922
18.01.17,MRK,51.97,0.994957519
18.01.17,MSFT,57.99,0.999520295
18.01.17,NKE,50.46,0.992917161
18.01.17,PG,73.412,1.004613184
18.01.17,TRV,104.76,1.009194733
18.01.17,UNH,145.85,0.98182498
18.01.17,V,78.858,1.004060765
18.01.17,VZ,41.285,0.990708926
18.01.17,WBA,71.316,0.998812856
18.01.17,WMT,61.308,0.995468987
19.01.17,AAPL,28.152,0.998249849
19.01.17,AMGN,132,0.987352899
19.01.17,AXP,71.123,0.989676002
19.01.17,BA,147.41,1.004295238
19.01.17,CAT,81.878,1.0005358
19.01.17,CRM,75.57,0.997228832
19.01.17,CSCO,25.552,0.998334969
19.01.17,CVX,91.515,0.996894838
19.01.17,DIS,102.73,0.991864062
19.01.17,GE,231.67,0.999359398
19.01.17,GS,210.73,0.987707639
19.01.17,HD,119.84,0.99434471
19.01.17,HON,106.01,0.998729592
19.01.17,IBM,131.03,1.000059988
19.01.17,INTC,31.947,0.994831122
19.01.17,JNJ,99.442,0.995640563
19.01.17,JPM,72.118,0.992375614
19.01.17,KO,34.688,0.996367037
19.01.17,MCD,107.58,0.995681097
19.01.17,MMM,153.74,1.001064368
19.01.17,MRK,51.254,0.986267937
19.01.17,MSFT,57.805,0.996799906
19.01.17,NKE,50.137,0.993617398
19.01.17,PG,73.215,0.997291929
19.01.17,TRV,104.27,0.995360227
19.01.17,UNH,146.72,1.006085639
19.01.17,V,78.993,1.00171618
19.01.17,VZ,41.373,1.002105438
19.01.17,WBA,70.782,0.992510605
19.01.17,WMT,60.867,0.992805713
20.01.17,AAPL,28.202,1.001836557
20.01.17,AMGN,132.76,1.005656791
20.01.17,AXP,70.666,0.993610564
20.01.17,BA,147.9,1.003333078
20.01.17,CAT,82.93,1.012850907
20.01.17,CRM,76.03,1.006087059
20.01.17,CSCO,25.654,1.004002695
20.01.17,CVX,91.535,1.000173125
20.01.17,DIS,103.1,1.003542018
20.01.17,GE,226.76,0.978212223
20.01.17,GS,211.4,1.003413829
20.01.17,HD,120.02,1.001551037
20.01.17,HON,105.92,0.999236455
20.01.17,IBM,133.99,1.022420969
20.01.17,INTC,32.26,1.010117607
20.01.17,JNJ,99.402,0.999562324
20.01.17,JPM,72.43,1.004441973
20.01.17,KO,34.838,1.004375319
20.01.17,MCD,107.65,1.00065456
20.01.17,MMM,153.58,0.998936764
20.01.17,MRK,53.122,1.036466125
20.01.17,MSFT,58.212,1.007062637
20.01.17,NKE,50.394,1.005101216
20.01.17,PG,75.589,1.032467576
20.01.17,TRV,104.29,1.000254386
20.01.17,UNH,146.68,0.99974803
20.01.17,V,79.098,1.001345772
20.01.17,VZ,41.657,1.006875453
20.01.17,WBA,69.283,0.97879984
20.01.17,WMT,60.474,0.993493126
23.01.17,AAPL,28.224,1.000666904
23.01.17,AMGN,131.07,0.987392605
23.01.17,AXP,70.456,0.996981765
23.01.17,BA,146.32,0.989406537
23.01.17,CAT,82.827,0.998730874
23.01.17,CRM,76.16,1.001709916
23.01.17,CSCO,25.801,1.005647822
23.01.17,CVX,91.389,0.998183293
23.01.17,DIS,102.58,0.994984157
23.01.17,GE,220.98,0.974451265
23.01.17,GS,211.87,1.002024095
23.01.17,HD,122.2,1.018215387
23.01.17,HON,105.58,0.996520356
23.01.17,IBM,134.35,1.002813969
23.01.17,INTC,32.121,0.995397777
23.01.17,JNJ,99.193,0.997897468
23.01.17,JPM,72.464,1.000477805
23.01.17,KO,34.933,1.002662085
23.01.17,MCD,106.9,0.992802143
23.01.17,MMM,153.58,1.000112055
23.01.17,MRK,52.512,0.988485565
23.01.17,MSFT,58.418,1.003506455
23.01.17,NKE,50.433,1.0007519
23.01.17,PG,75.166,0.994396749
23.01.17,TRV,104.31,1.000169328
23.01.17,UNH,147.07,1.002584405
23.01.17,V,79.399,1.003787787
23.01.17,VZ,41.412,0.994119698
23.01.17,WBA,69.14,0.997919785
23.01.17,WMT,59.994,0.992110545
24.01.17,AAPL,28.194,0.999083813
24.01.17,AMGN,130.35,0.994303206
24.01.17,AXP,71.811,1.019217862
24.01.17,BA,148.83,1.01716918
24.01.17,CAT,84.386,1.018844056
24.01.17,CRM,77.11,1.012473699
24.01.17,CSCO,26.081,1.010901973
24.01.17,CVX,92.155,1.008493005
24.01.17,DIS,103.33,1.007281597
24.01.17,GE,222.85,1.008403437
24.01.17,GS,212.75,1.004341065
24.01.17,HD,122.19,0.999927646
24.01.17,HON,106.05,1.004684555
24.01.17,IBM,138.19,1.028474716
24.01.17,INTC,32.854,1.023116795
24.01.17,JNJ,97.318,0.981125406
24.01.17,JPM,73.336,1.012065447
24.01.17,KO,35.328,1.011344512
24.01.17,MCD,106.61,0.99728135
24.01.17,MMM,151.4,0.985771466
24.01.17,MRK,51.998,0.990292828
24.01.17,MSFT,58.932,1.008894642
24.01.17,NKE,50.628,1.003944434
24.01.17,PG,75.944,1.010349471
24.01.17,TRV,103.27,0.989833993
24.01.17,UNH,148.34,1.00854942
24.01.17,V,80.442,1.013146795
24.01.17,VZ,39.603,0.956306132
24.01.17,WBA,68.865,0.9960761
24.01.17,WMT,60.671,1.01125298
25.01.17,AAPL,28.645,1.015920734
25.01.17,AMGN,132.27,1.014817056
25.01.17,AXP,71.312,0.993026083
25.01.17,BA,155.16,1.042416577
25.01.17,CAT,86.057,1.019846102
25.01.17,CRM,78.47,1.01763715
25.01.17,CSCO,26.167,1.003267958
25.01.17,CVX,92.845,1.007476047
25.01.17,DIS,103.46,1.001297615
25.01.17,GE,225.57,1.012333253
25.01.17,GS,216.01,1.015277213
25.01.17,HD,121.69,0.995798923
25.01.17,HON,105.98,0.999321664
25.01.17,IBM,140.06,1.013587168
25.01.17,INTC,33.02,1.004784848
25.01.17,JNJ,98.241,1.009305552
25.01.17,JPM,74.473,1.015462189
25.01.17,KO,35.513,1.005250579
25.01.17,MCD,107.27,1.006113221
25.01.17,MMM,152.06,1.004318643
25.01.17,MRK,51.887,0.997876059
25.01.17,MSFT,59.085,1.00251894
25.01.17,NKE,51.015,1.007670627
25.01.17,PG,75.34,0.992032923
25.01.17,TRV,104,1.007103661
25.01.17,UNH,149.07,1.005049135
25.01.17,V,81.09,1.008050023
25.01.17,VZ,39.325,0.993016915
25.01.17,WBA,69.547,1.009848172
25.01.17,WMT,60.211,0.992433143
26.01.17,AAPL,28.658,1.000492413
26.01.17,AMGN,131.29,0.992731944
26.01.17,AXP,71.345,1.000520726
26.01.17,BA,156.8,1.010516371
26.01.17,CAT,85.244,0.990524971
26.01.17,CRM,77.95,0.993373209
26.01.17,CSCO,26.203,1.001302867
26.01.17,CVX,92.308,0.994114836
26.01.17,DIS,103.48,1.000185017
26.01.17,GE,225.2,0.998353778
26.01.17,GS,218.16,1.009820719
26.01.17,HD,122.55,1.007128198
26.01.17,HON,106.06,1.000763514
26.01.17,IBM,140.34,1.002075549
26.01.17,INTC,32.811,0.993651007
26.01.17,JNJ,97.378,0.991489527
26.01.17,JPM,75.093,1.00836979
26.01.17,KO,35.256,0.992640301
26.01.17,MCD,107.33,1.000738889
26.01.17,MMM,152.13,1.000509217
26.01.17,MRK,51.993,1.001964669
26.01.17,MSFT,59.633,1.009265051
26.01.17,NKE,50.818,0.996100822
26.01.17,PG,74.857,0.993574847
26.01.17,TRV,104.4,1.003909284
26.01.17,UNH,150.48,1.009364745
26.01.17,V,80.452,0.99213327
26.01.17,VZ,38.81,0.986939828
26.01.17,WBA,68.903,0.990735075
26.01.17,WMT,60.064,0.99760826
27.01.17,AAPL,28.661,1.000081795
27.01.17,AMGN,134.87,1.027324014
27.01.17,AXP,71.274,0.998959839
27.01.17,BA,155.48,0.99160369
27.01.17,CAT,86.797,1.018206068
27.01.17,CRM,78.21,1.003335499
27.01.17,CSCO,26.395,1.007807541
27.01.17,CVX,90.111,0.976319073
27.01.17,DIS,104.66,1.011475082
27.01.17,GE,222.93,0.989775694
27.01.17,GS,215.76,0.989022496
27.01.17,HD,122.43,0.999061426
27.01.17,HON,106.48,1.003814583
27.01.17,IBM,139.29,0.992387754
27.01.17,INTC,33.178,1.011181817
27.01.17,JNJ,98.725,1.013769499
27.01.17,JPM,75.251,1.002074698
27.01.17,KO,34.948,0.991389267
27.01.17,MCD,108.21,1.008040743
27.01.17,MMM,152.69,1.003732624
27.01.17,MRK,52.459,1.008987107
27.01.17,MSFT,61.036,1.02349453
27.01.17,NKE,50.385,0.991425974
27.01.17,PG,74.959,1.001385802
27.01.17,TRV,104.37,0.999745916
27.01.17,UNH,150.69,1.001474703
27.01.17,V,80.963,1.006367181
27.01.17,VZ,39.193,1.009772084
27.01.17,WBA,69.098,1.002830318
27.01.17,WMT,59.102,0.983965248
30.01.17,AAPL,28.582,0.997376039
30.01.17,AMGN,132.52,0.982628999
30.01.17,AXP,71.672,1.005595226
30.01.17,BA,153.5,0.987298795
30.01.17,CAT,84.867,0.977775514
30.01.17,CRM,78.71,1.006393044
30.01.17,CSCO,26.277,0.995158154
30.01.17,CVX,88.553,0.982687354
30.01.17,DIS,106.24,1.015004632
30.01.17,GE,222.53,0.998333746
30.01.17,GS,212.96,0.987128237
30.01.17,HD,122.56,1.001011985
30.01.17,HON,107.1,1.005826516
30.01.17,IBM,138.11,0.99153984
30.01.17,INTC,32.675,0.985255625
30.01.17,JNJ,98.519,0.99779502
30.01.17,JPM,74.473,0.989646464
30.01.17,KO,34.892,0.998311358
30.01.17,MCD,108.35,1.001302015
30.01.17,MMM,150.91,0.988393203
30.01.17,MRK,52.189,0.994817552
30.01.17,MSFT,60.432,0.990118598
30.01.17,NKE,50.277,0.997931886
30.01.17,PG,74.985,1.000346276
30.01.17,TRV,103.85,0.995004368
30.01.17,UNH,149.88,0.994478439
30.01.17,V,80.896,0.999164335
30.01.17,VZ,39.008,0.995362793
30.01.17,WBA,69.078,0.999754758
30.01.17,WMT,59.786,1.011574453
31.01.17,AAPL,28.522,0.997697819
31.01.17,AMGN,134.51,1.014569977
31.01.17,AXP,70.839,0.988354248
31.01.17,BA,151.52,0.987014428
31.01.17,CAT,83.876,0.988325165
31.01.17,CRM,79.1,1.00495489
31.01.17,CSCO,26.185,0.996431969
31.01.17,CVX,88.164,0.995796869
31.01.17,DIS,105.96,0.997385902
31.01.17,GE,220.61,0.9913218
31.01.17,GS,208.81,0.980418848
31.01.17,HD,121.78,0.993572381
31.01.17,HON,106.39,0.993367688
31.01.17,IBM,137.1,0.992718672
31.01.17,INTC,32.165,0.983965694
31.01.17,JNJ,98.617,1.0010609
31.01.17,JPM,73.262,0.983726655
31.01.17,KO,35.05,1.004591569
31.01.17,MCD,107.93,0.99634214
31.01.17,MMM,150.43,0.99657943
31.01.17,MRK,52.664,1.009116165
31.01.17,MSFT,59.985,0.992630046
31.01.17,NKE,50.11,0.996609179
31.01.17,PG,75.719,1.009797865
31.01.17,TRV,104.09,1.002297576
31.01.17,UNH,149.89,1.000061599
31.01.17,V,79.94,0.988172272
31.01.17,VZ,38.724,0.992708148
31.01.17,WBA,69.467,1.005645383
31.01.17,WMT,60.074,1.004818095
01.02.17,AAPL,30.257,1.060980681
01.02.17,AMGN,137.05,1.01908332
01.02.17,AXP,71.188,1.004975021
01.02.17,BA,152.02,1.003365693
01.02.17,CAT,83.393,0.99425067
01.02.17,CRM,78.58,0.993426085
01.02.17,CSCO,25.998,0.99283875
01.02.17,CVX,87.909,0.996856819
01.02.17,DIS,106.59,1.00587451
01.02.17,GE,220.53,0.999663199
01.02.17,GS,210.05,1.005887013
01.02.17,HD,121.66,0.998982498
01.02.17,HON,106.09,0.997295437
01.02.17,IBM,136.91,0.998682763
01.02.17,INTC,31.901,0.991852381
01.02.17,JNJ,98.607,0.999823384
01.02.17,JPM,73.538,1.003781686
01.02.17,KO,34.79,0.992542601
01.02.17,MCD,107.8,0.998776331
01.02.17,MMM,150.7,1.002002173
01.02.17,MRK,52.757,1.001774667
01.02.17,MSFT,58.995,0.983449476
01.02.17,NKE,50.219,1.002268416
01.02.17,PG,75.486,0.996917943
01.02.17,TRV,103.01,0.989471985
01.02.17,UNH,150.44,1.003762981
01.02.17,V,79.678,0.996735412
01.02.17,VZ,38.235,0.987349527
01.02.17,WBA,68.708,0.989016543
01.02.17,WMT,59.615,0.992358315
02.02.17,AAPL,30.211,0.998291395
02.02.17,AMGN,136.98,0.999436501
02.02.17,AXP,70.954,0.996743035
02.02.17,BA,150.43,0.989571339
02.02.17,CAT,82.22,0.985910831
02.02.17,CRM,80.13,1.019725062
02.02.17,CSCO,26.577,1.022295002
02.02.17,CVX,88.874,1.0109009
02.02.17,DIS,105.92,0.993800459
02.02.17,GE,220.46,0.999663301
02.02.17,GS,209.79,0.998872815
02.02.17,HD,121.21,0.996434958
02.02.17,HON,106.08,0.999915143
02.02.17,IBM,137.14,1.001663435
02.02.17,INTC,32.042,1.004381092
02.02.17,JNJ,98.895,1.003002853
02.02.17,JPM,73.226,0.995762163
02.02.17,KO,34.909,1.003392946
02.02.17,MCD,108.52,1.006534961
02.02.17,MMM,149.85,0.994348224
02.02.17,MRK,54.523,1.033494348
02.02.17,MSFT,58.613,0.993551332
02.02.17,NKE,50.013,0.995850434
02.02.17,PG,75.857,1.004923842
02.02.17,TRV,103.96,1.009353168
02.02.17,UNH,148.63,0.988015286
02.02.17,V,79.543,0.998301994
02.02.17,VZ,38.148,0.997726614
02.02.17,WBA,68.322,0.994447228
02.02.17,WMT,60.036,1.007096285
03.02.17,AAPL,30.332,1.004279075
03.02.17,AMGN,143.78,1.049818422
03.02.17,AXP,72.378,1.019997239
03.02.17,BA,150.54,1.000862754
03.02.17,CAT,81.789,0.9947746
03.02.17,CRM,80.21,1.000998401
03.02.17,CSCO,26.696,1.004490122
03.02.17,CVX,89.933,1.012120228
03.02.17,DIS,105.63,0.997197312
03.02.17,GE,220.61,1.00067384
03.02.17,GS,219.39,1.045744554
03.02.17,HD,122.14,1.007520827
03.02.17,HON,107.17,1.010170422
03.02.17,IBM,138.12,1.007102604
03.02.17,INTC,32.13,1.002745763
03.02.17,JNJ,98.965,1.000616222
03.02.17,JPM,75.467,1.030618384
03.02.17,KO,35.028,1.003381582
03.02.17,MCD,109.41,1.008277854
03.02.17,MMM,150.6,1.004937472
03.02.17,MRK,54.616,1.001713963
03.02.17,MSFT,59.085,1.0080736
03.02.17,NKE,49.597,0.991666897
03.02.17,PG,75.555,0.996011772
03.02.17,TRV,104.09,1.001274941
03.02.17,UNH,149.67,1.006904686
03.02.17,V,83.197,1.045929621
03.02.17,VZ,38.386,1.006214116
03.02.17,WBA,68.223,0.998510814
03.02.17,WMT,59.857,0.997001522
06.02.17,AAPL,30.627,1.009373929
06.02.17,AMGN,142.96,0.994329073
06.02.17,AXP,72.172,0.997180902
06.02.17,BA,152.03,1.009728882
06.02.17,CAT,81.429,0.995604779
06.02.17,CRM,79.75,0.994265066
06.02.17,CSCO,26.678,0.999361176
06.02.17,CVX,89.48,0.994804756
06.02.17,DIS,104.93,0.993381654
06.02.17,GE,220.3,0.998653155
06.02.17,GS,218.53,0.99597419
06.02.17,HD,120.82,0.989201364
06.02.17,HON,107.32,1.001258438
