Date,Symbols,Close,Change
21.09.12,CRM,38.8,0.994744217
21.09.12,CSCO,13.986,0.989011176
21.09.12,CVX,79.185,0.999575569
21.09.12,DIS,47.22,1.001519283
21.09.12,GE,146.76,1.004458387
21.09.12,GS,100.24,0.992263925
21.09.12,HD,48.191,1.002361487
21.09.12,HON,49.723,0.999504564
21.09.12,IBM,143.95,0.999030109
21.09.12,INTC,17.518,0.997842986
21.09.12,JNJ,53.17,1.002322087
21.09.12,JPM,31.298,0.991030331
21.09.12,KO,28.176,0.984213153
21.09.12,MCD,71.793,1.00601148
21.09.12,MMM,72.182,0.99604627
21.09.12,MRK,33.137,1.000445622
21.09.12,MSFT,25.694,0.991732602
21.09.12,NKE,21.734,0.997932162
21.09.12,PG,52.048,0.997987324
21.09.12,TRV,54.949,1.002337356
21.09.12,UNH,48.453,1.022569918
21.09.12,V,31.521,1.002897183
21.09.12,VZ,29.515,1.003297472
21.09.12,WBA,27.292,0.987623135
21.09.12,WMT,59.997,0.995986568
24.09.12,AAPL,21.217,0.986716038
24.09.12,AMGN,65.189,1.010727557
24.09.12,AXP,50.163,0.9967163
24.09.12,BA,58.323,1.000857909
24.09.12,CAT,69.394,0.990733098
24.09.12,CRM,38.393,0.989497489
24.09.12,CSCO,13.921,0.995238021
24.09.12,CVX,79.167,0.999830329
24.09.12,DIS,47.382,1.003412839
24.09.12,GE,145.64,0.992454732
24.09.12,GS,100.12,0.998971791
24.09.12,HD,48.168,0.999495301
24.09.12,HON,49.402,0.993555897
24.09.12,IBM,143.45,0.996650267
24.09.12,INTC,17.266,0.985732608
24.09.12,JNJ,53.125,0.999131531
24.09.12,JPM,31.564,1.008561598
24.09.12,KO,28.239,1.002366653
24.09.12,MCD,71.793,1
24.09.12,MMM,72.584,1.005579049
24.09.12,MRK,33.308,1.005120982
24.09.12,MSFT,25.356,0.986855057
24.09.12,NKE,21.462,0.987567264
24.09.12,PG,52.303,1.004897734
24.09.12,TRV,54.799,0.997230745
24.09.12,UNH,48.279,0.996440425
24.09.12,V,31.227,0.990666709
24.09.12,VZ,29.54,1.000876061
24.09.12,WBA,27.727,1.015949782
24.09.12,WMT,60.233,1.003895259
25.09.12,AAPL,20.688,0.975028863
25.09.12,AMGN,65.897,1.010855376
25.09.12,AXP,49.692,0.990636393
25.09.12,BA,57.78,0.990717919
25.09.12,CAT,66.449,0.957521659
25.09.12,CRM,38.033,0.990623153
25.09.12,CSCO,13.814,0.992557232
25.09.12,CVX,78.594,0.992783089
25.09.12,DIS,47.039,0.992819382
25.09.12,GE,145.33,0.997763608
25.09.12,GS,97.446,0.973413289
25.09.12,HD,48.434,1.005556399
25.09.12,HON,48.728,0.986362925
25.09.12,IBM,143.24,0.998489735
25.09.12,INTC,17.065,0.988596695
25.09.12,JNJ,53.37,1.004637369
25.09.12,JPM,31.044,0.98350672
25.09.12,KO,27.913,0.988457878
25.09.12,MCD,71.144,0.99092944
25.09.12,MMM,71.889,0.990397854
25.09.12,MRK,33.283,0.999335569
25.09.12,MSFT,25.037,0.987329189
25.09.12,NKE,21.41,0.997482398
25.09.12,PG,52.177,0.997563215
25.09.12,TRV,54.848,1.000876989
25.09.12,UNH,48.471,1.003929734
25.09.12,V,31.42,1.00613102
25.09.12,VZ,29.501,0.998686768
25.09.12,WBA,28.037,1.011213775
25.09.12,WMT,59.844,0.99357789
26.09.12,AAPL,20.428,0.987587642
26.09.12,AMGN,65.618,0.99582387
26.09.12,AXP,48.83,0.982671203
26.09.12,BA,58.508,1.012539525
26.09.12,CAT,66.405,0.999310249
26.09.12,CRM,37.235,0.979031076
26.09.12,CSCO,13.752,0.995179564
26.09.12,CVX,78.171,0.99461196
26.09.12,DIS,46.504,0.988580241
26.09.12,GE,143.95,0.990587094
26.09.12,GS,97.082,0.996299563
26.09.12,HD,47.989,0.990790061
26.09.12,HON,48.836,1.002192021
26.09.12,IBM,142.55,0.995218988
26.09.12,INTC,17.152,1.004879725
26.09.12,JNJ,53.125,0.995384036
26.09.12,JPM,30.804,0.99235532
26.09.12,KO,27.975,1.002122631
26.09.12,MCD,71.407,1.003661242
26.09.12,MMM,71.704,0.997414638
26.09.12,MRK,33.21,0.997783237
26.09.12,MSFT,24.851,0.992760793
26.09.12,NKE,21.501,1.004311743
26.09.12,PG,51.958,0.995832667
26.09.12,TRV,54.284,0.989778173
26.09.12,UNH,48.111,0.992526711
26.09.12,V,30.94,0.984839484
26.09.12,VZ,29.477,0.999342682
26.09.12,WBA,27.847,0.993069223
26.09.12,WMT,59.789,0.999057302
27.09.12,AAPL,20.926,1.024264522
27.09.12,AMGN,66.236,1.009345418
27.09.12,AXP,49.203,1.007659272
27.09.12,BA,58.382,0.997865014
27.09.12,CAT,66.38,0.999655291
27.09.12,CRM,38.295,1.028467773
27.09.12,CSCO,13.914,1.011840517
27.09.12,CVX,78.784,1.007738548
27.09.12,DIS,47.077,1.012321766
27.09.12,GE,148.05,1.028507165
27.09.12,GS,98.902,1.01901322
27.09.12,HD,48.564,1.011999661
27.09.12,HON,49.493,1.013458753
27.09.12,IBM,143.88,1.009362981
27.09.12,INTC,17.48,1.01942634
27.09.12,JNJ,53.134,1.000144763
27.09.12,JPM,31.143,1.010934495
27.09.12,KO,28.381,1.014566076
27.09.12,MCD,71.457,1.000751567
27.09.12,MMM,71.881,1.002483779
27.09.12,MRK,33.372,1.00488799
27.09.12,MSFT,24.845,0.99966871
27.09.12,NKE,21.617,1.005341135
27.09.12,PG,51.958,1
27.09.12,TRV,54.79,1.009294695
27.09.12,UNH,48.503,1.008246928
27.09.12,V,31.266,1.010489429
27.09.12,VZ,29.591,1.003728653
27.09.12,WBA,28.45,1.021775457
27.09.12,WMT,59.62,0.997169494
28.09.12,AAPL,20.488,0.979128243
28.09.12,AMGN,66.272,1.000593907
28.09.12,AXP,49.458,1.0051266
28.09.12,BA,57.965,0.992867001
28.09.12,CAT,65.709,0.989875486
28.09.12,CRM,38.173,0.996801213
28.09.12,CSCO,14.128,1.015957467
28.09.12,CVX,78.352,0.994539441
28.09.12,DIS,46.809,0.994294464
28.09.12,GE,147.91,0.999120221
28.09.12,GS,97.591,0.986548519
28.09.12,HD,48.963,1.008182899
28.09.12,HON,49.091,0.99186575
28.09.12,IBM,144.94,1.007478895
28.09.12,INTC,17.161,0.981377372
28.09.12,JNJ,53.055,0.998551
28.09.12,JPM,30.991,0.995083395
28.09.12,KO,28.098,0.990080733
28.09.12,MCD,70.293,0.983702592
28.09.12,MMM,71.572,0.995690598
28.09.12,MRK,33.277,0.997125771
28.09.12,MSFT,24.517,0.986737007
28.09.12,NKE,21.373,0.988645544
28.09.12,PG,52.003,1.000866126
28.09.12,TRV,54.671,0.997807487
28.09.12,UNH,47.788,0.985241637
28.09.12,V,31.353,1.002762885
28.09.12,VZ,29.468,0.995847769
28.09.12,WBA,28.327,0.995628573
28.09.12,WMT,59.473,0.997566737
01.10.12,AAPL,20.252,0.98844251
01.10.12,AMGN,66.896,1.009372428
01.10.12,AXP,50.214,1.015300354
01.10.12,BA,58.305,1.005890868
01.10.12,CAT,65.271,0.993375415
01.10.12,CRM,37.785,0.989848693
01.10.12,CSCO,14.09,0.996858567
01.10.12,CVX,78.814,1.005919863
01.10.12,DIS,46.622,0.99598324
01.10.12,GE,148.57,1.004402875
01.10.12,GS,100.37,1.027973375
01.10.12,HD,49.126,1.003313144
01.10.12,HON,49.953,1.017573169
01.10.12,IBM,147.05,1.014557842
01.10.12,INTC,17.231,1.004413026
01.10.12,JNJ,53.225,1.003192468
01.10.12,JPM,31.366,1.012105014
01.10.12,KO,28.434,1.011864053
01.10.12,MCD,70.479,1.002615942
01.10.12,MMM,72.247,1.009413879
01.10.12,MRK,33.364,1.002660861
01.10.12,MSFT,24.295,0.990927646
01.10.12,NKE,21.516,1.00674374
01.10.12,PG,52.07,1.001297148
01.10.12,TRV,55.321,1.011866118
01.10.12,UNH,48.695,1.018949434
01.10.12,V,31.923,1.018245215
01.10.12,VZ,29.624,1.005266772
01.10.12,WBA,28.723,1.013995614
01.10.12,WMT,59.675,1.003387836
02.10.12,AAPL,20.309,1.002911949
02.10.12,AMGN,67.896,1.014927353
02.10.12,AXP,49.735,0.990472987
02.10.12,BA,57.904,0.99314405
02.10.12,CAT,65.271,1
02.10.12,CRM,38.235,1.011909508
02.10.12,CSCO,14.069,0.998412658
02.10.12,CVX,79.295,1.006055298
02.10.12,DIS,46.236,0.991741875
02.10.12,GE,148.44,0.999123199
02.10.12,GS,100.68,1.0033376
02.10.12,HD,48.931,0.996037433
02.10.12,HON,50.486,1.010690872
02.10.12,IBM,146.63,0.997006493
02.10.12,INTC,17.3,1.00351502
02.10.12,JNJ,53.093,0.997541005
02.10.12,JPM,31.328,0.99877961
02.10.12,KO,28.402,0.998957672
02.10.12,MCD,69.664,0.98847689
02.10.12,MMM,72.438,1.002679659
02.10.12,MRK,33.551,1.005528484
02.10.12,MSFT,24.433,1.005764471
02.10.12,NKE,21.381,0.993720438
02.10.12,PG,51.574,0.990496996
02.10.12,TRV,55.023,0.994643326
02.10.12,UNH,48.988,1.0060222
02.10.12,V,31.756,0.994661463
02.10.12,VZ,29.655,1.001091093
02.10.12,WBA,28.692,0.998917396
02.10.12,WMT,59.436,0.995948374
03.10.12,AAPL,20.623,1.015333263
03.10.12,AMGN,68.246,1.005210952
03.10.12,AXP,50.103,1.007371089
03.10.12,BA,58.182,1.004746119
03.10.12,CAT,65.125,0.997776609
03.10.12,CRM,39.26,1.026807838
03.10.12,CSCO,14.111,1.003179866
03.10.12,CVX,78.066,0.984570883
03.10.12,DIS,46.979,1.016072774
03.10.12,GE,149.22,1.005265532
03.10.12,GS,101.19,1.005628979
03.10.12,HD,50.097,1.02386874
03.10.12,HON,50.084,0.992025998
03.10.12,IBM,147.08,1.003193308
03.10.12,INTC,17.082,0.987302753
03.10.12,JNJ,53.125,1.000580106
03.10.12,JPM,31.515,1.005908489
03.10.12,KO,28.332,0.997391663
03.10.12,MCD,69.223,0.993621624
03.10.12,MMM,72.627,1.002565951
03.10.12,MRK,33.781,1.006817126
03.10.12,MSFT,24.601,1.006743408
03.10.12,NKE,21.122,0.987888219
03.10.12,PG,51.859,1.00552399
03.10.12,TRV,55.27,1.004512386
03.10.12,UNH,49.041,1.001056302
03.10.12,V,32.344,1.018529083
03.10.12,VZ,29.929,1.009158409
03.10.12,WBA,28.264,0.985098624
03.10.12,WMT,59.797,1.006101521
04.10.12,AAPL,20.479,0.993074805
04.10.12,AMGN,67.925,0.995276637
04.10.12,AXP,50.948,1.016898848
04.10.12,BA,58.245,1.001145046
04.10.12,CAT,65.645,1.007973879
04.10.12,CRM,39.458,1.00503062
04.10.12,CSCO,14.09,0.998415174
04.10.12,CVX,78.751,1.008696568
04.10.12,DIS,47.123,1.003049326
04.10.12,GE,149.51,1.001746377
04.10.12,GS,102.93,1.016877057
04.10.12,HD,50.074,0.999514273
04.10.12,HON,50.338,1.005085634
04.10.12,IBM,147,0.999429818
04.10.12,INTC,17.017,0.996452469
04.10.12,JNJ,53.333,1.003912765
04.10.12,JPM,32.251,1.023495073
04.10.12,KO,28.395,1.002353656
04.10.12,MCD,69.742,1.007526351
04.10.12,MMM,73.128,1.006931156
04.10.12,MRK,34.028,1.007427116
04.10.12,MSFT,24.74,1.005693119
04.10.12,NKE,21.591,1.022281724
04.10.12,PG,52.017,1.003035558
04.10.12,TRV,55.489,1.003912708
04.10.12,UNH,49.994,1.019521388
04.10.12,V,32.609,1.008301982
04.10.12,VZ,30.565,1.021175515
04.10.12,WBA,28.271,1.000275347
04.10.12,WMT,60.219,1.007008297
05.10.12,AAPL,20.043,0.978689203
05.10.12,AMGN,68.355,1.006366232
05.10.12,AXP,51.113,1.003255604
05.10.12,BA,59.038,1.013582991
05.10.12,CAT,65.244,0.993834467
05.10.12,CRM,38.683,0.980358575
05.10.12,CSCO,14.062,0.997883703
05.10.12,CVX,78.986,1.002987702
05.10.12,DIS,47.427,1.006460352
05.10.12,GE,150.62,1.007406968
05.10.12,GS,102.45,0.995079508
05.10.12,HD,51.261,1.02364771
05.10.12,HON,50.472,1.002611195
05.10.12,IBM,147.15,1.000950483
05.10.12,INTC,17.178,1.009345829
05.10.12,JNJ,53.623,1.005485847
05.10.12,JPM,32.17,0.997369233
05.10.12,KO,28.582,1.006522276
05.10.12,MCD,69.72,0.999670722
05.10.12,MMM,73.539,1.005612405
05.10.12,MRK,34.148,1.003469077
05.10.12,MSFT,24.592,0.994006043
05.10.12,NKE,21.438,0.993012842
05.10.12,PG,52.208,1.003603857
05.10.12,TRV,55.711,1.004041282
05.10.12,UNH,49.273,0.985510089
05.10.12,V,32.752,1.004224258
05.10.12,VZ,30.757,1.006524823
05.10.12,WBA,28.086,0.993401125
05.10.12,WMT,60.541,1.005486871
08.10.12,AAPL,19.601,0.977903414
08.10.12,AMGN,67.65,0.989648704
08.10.12,AXP,51.341,1.004439735
08.10.12,BA,58.771,0.995486105
08.10.12,CAT,65.25,1.000117026
08.10.12,CRM,38.4,0.992697023
08.10.12,CSCO,14.09,1.002120786
08.10.12,CVX,79.057,1.001020914
08.10.12,DIS,46.853,0.98791767
08.10.12,GE,149.3,0.991349553
08.10.12,GS,102.59,1.001257062
08.10.12,HD,50.188,0.979113973
08.10.12,HON,50.344,0.997558147
08.10.12,IBM,146.61,0.99634333
08.10.12,INTC,17.048,0.992504138
08.10.12,JNJ,53.463,0.996985004
08.10.12,JPM,32.13,0.998801452
08.10.12,KO,28.582,1
08.10.12,MCD,70.13,1.005933883
08.10.12,MMM,73.86,1.004317763
08.10.12,MRK,34.193,1.001296363
08.10.12,MSFT,24.535,0.997654866
08.10.12,NKE,21.391,0.997584424
08.10.12,PG,51.811,0.992388218
08.10.12,TRV,55.698,0.999712416
08.10.12,UNH,49.678,1.008226786
08.10.12,V,32.389,0.988949685
08.10.12,VZ,30.444,0.989798314
08.10.12,WBA,27.92,0.994187569
08.10.12,WMT,60.644,1.001597367
09.10.12,AAPL,19.529,0.996364519
09.10.12,AMGN,67.169,0.992910006
09.10.12,AXP,50.835,0.990139175
09.10.12,BA,58.832,1.000991973
09.10.12,CAT,64.721,0.991923808
09.10.12,CRM,38.035,0.990494748
09.10.12,CSCO,14.017,0.994709019
09.10.12,CVX,78.893,0.997790033
09.10.12,DIS,46.12,0.984330162
09.10.12,GE,147.34,0.986910782
09.10.12,GS,102.71,1.00142317
09.10.12,HD,49.434,0.98497083
09.10.12,HON,49.852,0.990208998
09.10.12,IBM,145.33,0.991278282
09.10.12,INTC,16.589,0.972901263
09.10.12,JNJ,52.671,0.98516741
09.10.12,JPM,31.913,0.993279094
09.10.12,KO,28.568,0.999481805
09.10.12,MCD,70.569,1.006226976
09.10.12,MMM,72.749,0.985005678
09.10.12,MRK,34.069,0.996331904
09.10.12,MSFT,24.123,0.983210154
09.10.12,NKE,21.273,0.99463102
09.10.12,PG,51.511,0.994211321
09.10.12,TRV,55.52,0.996836211
09.10.12,UNH,49.566,0.997742967
09.10.12,V,31.926,0.985797465
09.10.12,VZ,30.146,0.99012219
09.10.12,WBA,27.674,0.991091432
09.10.12,WMT,59.749,0.98524932
10.10.12,AAPL,19.683,1.007958032
10.10.12,AMGN,66.554,0.990869519
10.10.12,AXP,50.599,0.995364099
10.10.12,BA,58.579,0.995753085
10.10.12,CAT,63.506,0.981239435
10.10.12,CRM,37.54,0.986985699
10.10.12,CSCO,13.653,0.973936014
10.10.12,CVX,75.586,0.9581627
10.10.12,DIS,45.85,0.994175698
10.10.12,GE,146.1,0.991600476
10.10.12,GS,103.09,1.003761471
10.10.12,HD,48.452,0.980147785
10.10.12,HON,49.493,0.992748771
10.10.12,IBM,143.81,0.989566913
10.10.12,INTC,16.477,0.99360736
10.10.12,JNJ,52.524,0.997222161
10.10.12,JPM,32.212,1.009424286
10.10.12,KO,28.218,0.98781072
10.10.12,MCD,70.791,1.003148114
10.10.12,MMM,72.239,0.992974025
10.10.12,MRK,33.648,0.987654104
10.10.12,MSFT,23.876,0.989754207
10.10.12,NKE,21.216,0.997247871
10.10.12,PG,51.089,0.991848515
10.10.12,TRV,55.582,1.001154457
10.10.12,UNH,49.257,0.99373577
10.10.12,V,32.084,1.004972599
10.10.12,VZ,29.929,0.992843345
10.10.12,WBA,27.694,1.000842502
10.10.12,WMT,60.779,1.01726488
11.10.12,AAPL,19.29,0.980012822
11.10.12,AMGN,66.527,0.999527497
11.10.12,AXP,51.036,1.008625084
11.10.12,BA,58.989,1.006966125
11.10.12,CAT,63.274,0.996272084
11.10.12,CRM,38.153,1.016315909
11.10.12,CSCO,13.615,0.997269229
11.10.12,CVX,76.006,1.005424552
11.10.12,DIS,45.069,0.983011279
11.10.12,GE,146.61,1.003566842
11.10.12,GS,104.72,1.015905826
11.10.12,HD,47.859,0.987780068
11.10.12,HON,49.534,1.000829895
11.10.12,IBM,143.75,0.999708579
11.10.12,INTC,16.422,0.996323213
11.10.12,JNJ,52.333,0.996335624
11.10.12,JPM,32.468,1.007900569
11.10.12,KO,28.233,1.000525402
11.10.12,MCD,70.764,0.999567077
11.10.12,MMM,71.889,0.995176031
11.10.12,MRK,33.538,0.996710884
11.10.12,MSFT,23.849,0.998964838
11.10.12,NKE,21.372,1.007217414
11.10.12,PG,50.983,0.997945157
11.10.12,TRV,55.392,0.996541857
11.10.12,UNH,49.729,1.00963053
11.10.12,V,32.465,1.011862018
11.10.12,VZ,29.551,0.987330624
11.10.12,WBA,28.062,1.013191076
11.10.12,WMT,60.451,0.994563679
12.10.12,AAPL,19.34,1.002562935
12.10.12,AMGN,66.048,0.992790403
12.10.12,AXP,50.531,0.990080519
12.10.12,BA,59.838,1.014400907
12.10.12,CAT,63.249,0.999637686
12.10.12,CRM,38.323,1.004455754
12.10.12,CSCO,13.726,1.008215025
12.10.12,CVX,75.345,0.991243605
12.10.12,DIS,45.295,1.004966294
12.10.12,GE,146.41,0.998666997
12.10.12,GS,103.21,0.985326926
12.10.12,HD,48.304,1.009320434
12.10.12,HON,49.46,0.998507444
12.10.12,IBM,145.19,1.009914413
12.10.12,INTC,16.269,0.990775099
12.10.12,JNJ,52.333,1
12.10.12,JPM,32.098,0.988599027
12.10.12,KO,28.323,1.003148868
12.10.12,MCD,70.874,1.0016243
12.10.12,MMM,71.829,0.999138213
12.10.12,MRK,33.663,1.003739863
12.10.12,MSFT,24.053,1.008635686
12.10.12,NKE,21.259,0.994942156
12.10.12,PG,50.937,0.999117764
12.10.12,TRV,55.039,0.993637244
12.10.12,UNH,49.22,0.989767583
12.10.12,V,32.481,1.000502863
12.10.12,VZ,29.173,0.987168245
12.10.12,WBA,27.938,0.995567823
12.10.12,WMT,61.093,1.010664882
15.10.12,AAPL,19.496,1.008019651
15.10.12,AMGN,67.79,1.026428585
15.10.12,AXP,50.266,0.994817723
15.10.12,BA,60.172,1.005566724
15.10.12,CAT,63.242,0.999879347
15.10.12,CRM,38.538,1.005610285
15.10.12,CSCO,13.827,1.007604012
15.10.12,CVX,75.83,1.006692177
15.10.12,DIS,45.475,1.003953367
15.10.12,GE,147.46,1.007117489
15.10.12,GS,106.87,1.035773654
15.10.12,HD,49.188,1.018301079
15.10.12,HON,49.993,1.01079718
15.10.12,IBM,145.99,1.00543807
15.10.12,INTC,16.462,1.011638754
15.10.12,JNJ,52.816,1.009268475
15.10.12,JPM,32.687,1.018259997
15.10.12,KO,28.246,0.99738436
15.10.12,MCD,71.635,1.010701486
15.10.12,MMM,71.86,1.000431212
15.10.12,MRK,34.378,1.021262788
15.10.12,MSFT,24.311,1.010616394
15.10.12,NKE,21.53,1.012602885
15.10.12,PG,51.517,1.011333637
15.10.12,TRV,55.899,1.015570852
15.10.12,UNH,49.582,1.007359674
15.10.12,V,32.663,1.005534925
15.10.12,VZ,29.092,0.997310291
15.10.12,WBA,28.115,1.006399606
15.10.12,WMT,62.175,1.017675486
16.10.12,AAPL,19.957,1.023678326
16.10.12,AMGN,69.218,1.021108994
16.10.12,AXP,51.174,1.018058443
16.10.12,BA,61.197,1.017024533
16.10.12,CAT,64.883,1.025962921
16.10.12,CRM,38.865,1.0084983
16.10.12,CSCO,14.054,1.016172782
16.10.12,CVX,76.686,1.011256979
16.10.12,DIS,45.877,1.008860008
16.10.12,GE,147.46,1
16.10.12,GS,105.8,0.989718847
16.10.12,HD,49.361,1.003462566
16.10.12,HON,50.542,1.011010669
16.10.12,IBM,147.44,1.009907636
16.10.12,INTC,16.927,1.028531977
16.10.12,JNJ,53.55,1.013848854
16.10.12,JPM,33.034,1.010618145
16.10.12,KO,28.081,0.993967893
16.10.12,MCD,72.086,1.006310091
16.10.12,MMM,72.973,1.015519074
16.10.12,MRK,34.806,1.012448935
16.10.12,MSFT,24.295,0.99932213
16.10.12,NKE,21.898,1.017048372
16.10.12,PG,51.735,1.004220559
16.10.12,TRV,56.456,1.01003023
16.10.12,UNH,49.056,0.989389274
16.10.12,V,32.96,1.009078534
16.10.12,VZ,28.819,0.99056217
16.10.12,WBA,28.271,1.005529686
16.10.12,WMT,61.979,0.996889587
17.10.12,AAPL,19.797,0.99202833
17.10.12,AMGN,70.138,1.013175521
17.10.12,AXP,51.825,1.012621697
17.10.12,BA,61.321,1.002041386
17.10.12,CAT,66.157,1.019656997
17.10.12,CRM,37.908,0.975363427
17.10.12,CSCO,13.939,0.992572734
17.10.12,CVX,77.42,1.00955398
17.10.12,DIS,46.818,1.020491766
17.10.12,GE,149.22,1.01192586
17.10.12,GS,107.22,1.013796414
17.10.12,HD,49.79,1.008708582
17.10.12,HON,50.847,1.00601451
17.10.12,IBM,140.2,0.950853416
17.10.12,INTC,16.502,0.97494383
17.10.12,JNJ,54.665,1.020848142
17.10.12,JPM,33.411,1.011441089
17.10.12,KO,27.959,0.995778156
17.10.12,MCD,71.773,0.995642586
17.10.12,MMM,73.423,1.00615484
17.10.12,MRK,34.967,1.004664103
17.10.12,MSFT,24.377,1.003390787
17.10.12,NKE,21.969,1.003393919
17.10.12,PG,52.517,1.015079459
17.10.12,TRV,57.169,1.01262575
17.10.12,UNH,48.287,0.984353497
17.10.12,V,33.285,1.009917676
17.10.12,VZ,29.236,1.014518885
17.10.12,WBA,27.852,0.985152446
17.10.12,WMT,62.079,1.001560089
18.10.12,AAPL,19.431,0.981430577
18.10.12,AMGN,70.6,1.006614301
18.10.12,AXP,50.283,0.970355304
18.10.12,BA,61.844,1.008556478
18.10.12,CAT,66.552,1.005922179
18.10.12,CRM,37.525,0.989909657
18.10.12,CSCO,13.867,0.994655425
18.10.12,CVX,77.079,0.995398439
18.10.12,DIS,46.934,1.002486121
18.10.12,GE,148.57,0.995635023
18.10.12,GS,107.43,1.001841252
18.10.12,HD,50.123,1.006678693
18.10.12,HON,50.465,0.992405908
18.10.12,IBM,136.23,0.971738336
18.10.12,INTC,16.414,0.994493047
18.10.12,JNJ,55.836,1.021408286
18.10.12,JPM,33.173,0.992843516
18.10.12,KO,28.031,1.002649737
18.10.12,MCD,71.144,0.991246712
18.10.12,MMM,73.368,0.999261749
18.10.12,MRK,35.386,1.012027953
18.10.12,MSFT,24.304,0.996958612
18.10.12,NKE,21.969,1
18.10.12,PG,52.517,1
18.10.12,TRV,59.217,1.035864401
18.10.12,UNH,48.307,1.000356352
18.10.12,V,33.126,0.995230348
18.10.12,VZ,29.929,1.023703154
18.10.12,WBA,28.07,1.007814501
18.10.12,WMT,61.698,0.993898963
19.10.12,AAPL,18.73,0.963960871
19.10.12,AMGN,68.531,0.970709551
19.10.12,AXP,49.631,0.986981564
19.10.12,BA,61.638,0.996633387
19.10.12,CAT,64.43,0.968136908
19.10.12,CRM,37.253,0.992738098
19.10.12,CSCO,13.448,0.969371218
19.10.12,CVX,76.218,0.988922604
19.10.12,DIS,46.47,0.990080177
19.10.12,GE,143.5,0.965804754
19.10.12,GS,106.13,0.987774599
19.10.12,HD,50.195,1.001456245
19.10.12,HON,51.344,1.017420727
19.10.12,IBM,135.12,0.99179351
19.10.12,INTC,16.101,0.981540873
19.10.12,JNJ,55.325,0.990899215
19.10.12,JPM,32.64,0.98395728
19.10.12,KO,27.707,0.988371858
19.10.12,MCD,67.971,0.955416726
19.10.12,MMM,71.974,0.981000645
19.10.12,MRK,34.701,0.980608611
19.10.12,MSFT,23.593,0.970847502
19.10.12,NKE,21.719,0.988521112
19.10.12,PG,51.834,0.987045008
19.10.12,TRV,58.877,0.994184623
19.10.12,UNH,48.003,0.993751578
19.10.12,V,32.682,0.986537583
19.10.12,VZ,29.525,0.986456687
19.10.12,WBA,27.821,0.991138168
19.10.12,WMT,60.942,0.987721663
22.10.12,AAPL,19.474,1.039665785
22.10.12,AMGN,69.034,1.007342786
22.10.12,AXP,49.526,0.997889662
22.10.12,BA,61.38,0.995811184
22.10.12,CAT,65.366,1.014547894
22.10.12,CRM,36.908,0.990738946
22.10.12,CSCO,13.56,1.00831528
22.10.12,CVX,75.779,0.994355364
22.10.12,DIS,46.37,0.997880539
22.10.12,GE,141.35,0.985020499
22.10.12,GS,105.41,0.993124041
22.10.12,HD,50.316,1.002423621
22.10.12,HON,51.171,0.996639846
22.10.12,IBM,135.87,1.005378527
22.10.12,INTC,16.254,1.008933291
22.10.12,JNJ,55.264,0.998886403
22.10.12,JPM,32.462,0.994565355
22.10.12,KO,27.58,0.995454819
22.10.12,MCD,67.766,0.996956642
22.10.12,MMM,71.658,0.995588821
22.10.12,MRK,34.296,0.98830555
22.10.12,MSFT,23.069,0.97765358
22.10.12,NKE,21.273,0.979574883
22.10.12,PG,51.78,0.998978949
22.10.12,TRV,59.262,1.006529786
22.10.12,UNH,48.763,1.015810182
22.10.12,V,32.453,0.993070246
22.10.12,VZ,29.27,0.991364246
22.10.12,WBA,28.241,1.015088173
22.10.12,WMT,60.963,1.000396738
23.10.12,AAPL,18.838,0.967398687
23.10.12,AMGN,68.656,0.994533385
23.10.12,AXP,48.339,0.976030792
23.10.12,BA,60.646,0.988059764
23.10.12,CAT,64.214,0.982369657
23.10.12,CRM,37.2,1.007925206
23.10.12,CSCO,13.424,0.990104135
23.10.12,CVX,73.526,0.97019711
23.10.12,DIS,45.445,0.980111848
23.10.12,GE,138.6,0.980644988
23.10.12,GS,102.16,0.969292263
23.10.12,HD,50.081,0.99532558
23.10.12,HON,50.569,0.988278488
23.10.12,IBM,133.64,0.983796294
23.10.12,INTC,16.349,1.006057966
23.10.12,JNJ,54.577,0.987601135
23.10.12,JPM,31.874,0.981943665
23.10.12,KO,27.122,0.983346528
23.10.12,MCD,67.39,0.994460222
23.10.12,MMM,68.714,0.958932228
23.10.12,MRK,33.861,0.987305833
23.10.12,MSFT,23.109,1.001785737
23.10.12,NKE,20.898,0.982430187
23.10.12,PG,50.978,0.984525457
23.10.12,TRV,58.77,0.991755392
23.10.12,UNH,48.453,0.993632654
23.10.12,V,31.904,0.983021174
23.10.12,VZ,28.812,0.984364564
23.10.12,WBA,27.508,0.974126377
23.10.12,WMT,60.248,0.988235159
24.10.12,AAPL,18.945,1.005657906
24.10.12,AMGN,68.799,1.002061249
24.10.12,AXP,48.209,0.997291343
24.10.12,BA,60.557,0.998489332
24.10.12,CAT,63.563,0.989830264
24.10.12,CRM,37.055,0.996102138
24.10.12,CSCO,12.954,0.965019472
24.10.12,CVX,73.758,1.003017102
24.10.12,DIS,45.349,0.997833274
24.10.12,GE,138.48,0.999060274
24.10.12,GS,102.82,1.006470468
24.10.12,HD,49.701,0.992388703
24.10.12,HON,50.134,0.991389264
24.10.12,IBM,133.28,0.997228995
24.10.12,INTC,16.253,0.993978512
24.10.12,JNJ,54.463,0.997884211
24.10.12,JPM,32.17,1.009193882
24.10.12,KO,27.322,1.007375488
24.10.12,MCD,66.867,0.992269148
24.10.12,MMM,68.452,0.996167912
